kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
kebun binatang,Monkey Forest Ubud,-8.5187858,115.2608458,"Monkey Forest Ubud, Monkey Forest, Ubud, Kecamatan Ubud, Gianyar, Bali, Nusa Tenggara, 80571, Indonesia",Bali,Gianyar,"Monkey Forest Ubud, Gianyar, Bali",gambar_wisata/Monkey_Forest_Ubud,kecamatan ubud aksara bali kecamatan kabupaten gianyar provinsi bali indonesia luasnya ubud terkenal wisatawan mancanegaranya
kebun binatang,Sacred Monkey Forest Sanctuary,-8.5187349,115.2583202,"Mandala Wisata Wenara Wana, Ubud, Kecamatan Ubud, Gianyar, Bali, Nusa Tenggara, 80571, Indonesia",Bali,Gianyar,"Sacred Monkey Forest Sanctuary, Gianyar, Bali",gambar_wisata/Sacred_Monkey_Forest_Sanctuary,pura dalem agung padangtegal salah pura hindu berlokasi suaka hutan kera suci bernama ubud monkey forest kompleks mandala wisata wenara wana padangtegal kecamatan ubud kabupaten gianyar provinsi bali indonesia kuil utama pura dalem agung padangtegal terletak barat daya kawasan hutan kera ubud menyembah dewa hyang widhi personifikasi dewa siwa
kebun binatang,Taman Margasatwa dan Budaya Kinantan,-0.3006639,100.3698926,"Bukittinggi Kinantan Zoo, Kampuang Cino, Benteng Pasa Ateh, Bukittinggi, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Bukittinggi,"Taman Margasatwa dan Budaya Kinantan, Bukittinggi, Sumatera Barat",gambar_wisata/Taman_Margasatwa_dan_Budaya_Kinantan,taman margasatwa budaya kinantan dikenal nama kebun binatang bukittinggi terletak bukit cubadak bungkuak bukittinggi sumatera barat indonesia kebun binatang salah kebun binatang tertua indonesia satunya sumatera barat koleksi hewan terlengkap pulau sumatra
kebun binatang,Taman Margasatwa Semarang,-6.9703808,110.2885067,"Taman Margasatwa Semarang, Jalan Jenderal Urip Sumoharjo, RW 01, Wonosari, Ngaliyan, Kota Semarang, Kendal, Jawa Tengah, Jawa, 51372, Indonesia",Jawa Tengah,Kota Semarang,"Taman Margasatwa Semarang, Kota Semarang, Jawa Tengah",gambar_wisata/Taman_Margasatwa_Semarang,jawa timur diakronimkan jatim wilayah provinsi terletak timur pulau jawa indonesia kotanya kota surabaya
kebun binatang,Taman Satwa Banjarmasin,-3.3080067,114.6033845,"Taman Satwa Banjarmasin Bungas, Jalan Jahri Saleh, Sungai Jingah, Banjarmasin Utara, Banjarmasin, Kalimantan Selatan, Kalimantan, 70121, Indonesia",Kalimantan Selatan,Banjarmasin,"Taman Satwa Banjarmasin, Banjarmasin, Kalimantan Selatan",gambar_wisata/Taman_Satwa_Banjarmasin,kalimantan selatan provinsi pulau kalimantan indonesia maret kota provinsi resmi dipindah kota banjarbaru menggantikan kota banjarmasin
lembah,Lembah Anai Sumatera Barat,-0.4834651,100.3381845,"Lembah Anai, X Koto, Tanah Datar, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Tanah Datar,"Lembah Anai Sumatera Barat, Tanah Datar, Sumatera Barat",gambar_wisata/Lembah_Anai_Sumatera_Barat,sumatera barat diakronimkan sumbar provinsi indonesia terletak pulau sumatra kota padang provinsi sumatera barat terletak pesisir barat sumatra dataran bukit barisan sebelah timur pulau lepas pantainya kepulauan mentawai
lembah,Lembah Baliem Papua,-3.9874041,138.8773432,"Lembah Baliem Raya, Siapma, Musatfak, Jayawijaya, Papua Pegunungan, Western New Guinea, Indonesia",Papua Pegunungan,Jayawijaya,"Lembah Baliem Papua, Jayawijaya, Papua Pegunungan",gambar_wisata/Lembah_Baliem_Papua,papua pegunungan provinsi indonesia kota berkedudukan kabupaten jayawijaya tepatnya perbatasan walesi wouma papua pegunungan dimekarkan provinsi papua provinsi papua selatan papua juni berdasarkan undang undang nomor
lembah,Lembah Harau Sumatera Barat,-0.1006493,100.6637256,"Cagar Alam Lembah Harau, Lima Puluh Kota, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Lima Puluh Kota,"Lembah Harau Sumatera Barat, Lima Puluh Kota, Sumatera Barat",gambar_wisata/Lembah_Harau_Sumatera_Barat,sumatera barat diakronimkan sumbar provinsi indonesia terletak pulau sumatra kota padang provinsi sumatera barat terletak pesisir barat sumatra dataran bukit barisan sebelah timur pulau lepas pantainya kepulauan mentawai
lembah,Lembah Pinus Cianjur,-6.7161611,107.009978,"Arra Lembah Pinus Hotel, Gang Perintis, Kampung Parabo, Ciloto, Cianjur, Jawa Barat, Jawa, 43253, Indonesia",Jawa Barat,Cianjur,"Lembah Pinus Cianjur, Cianjur, Jawa Barat",gambar_wisata/Lembah_Pinus_Cianjur,kecelakaan kereta api kka peristiwa hebat plh kejadian jalur kereta api gangguan membahayakan keamanan perjalanan kereta api membahayakan keselamatan orang disebabkan gerak kereta api mengakibat kegagalan operasi kereta api definisi kka komite nasional kecelakaan transportasi knkt peristiwa kejadian pengoperasian sarana transportasi perkeretaapian mengakibatkan kerusakan sarana transportasi korban jiwa kerugian harta benda
lembah,Lembah Sari Pekanbaru,0.5719251,101.4738236,"Lembah Sari, Rumbai Timur, Pekanbaru, Pekanbaru Kota, Riau, Sumatera, 26286, Indonesia",Riau,Pekanbaru,"Lembah Sari Pekanbaru, Pekanbaru, Riau",gambar_wisata/Lembah_Sari_Pekanbaru,kota pekanbaru jawi kota kota terbesar provinsi riau indonesia kota salah sentra ekonomi terbesar pulau sumatra kota tingkat pertumbuhan migrasi urbanisasi
mall,23 Paskal Shopping Center,-6.915388,107.5943024,"23 Paskal Shopping Center, 25-27, Jalan Kebon Jati, Ciroyom, Andir, Kota Bandung, Jawa Barat, Jawa, 40181, Indonesia",Jawa Barat,Kota Bandung,"23 Paskal Shopping Center, Kota Bandung, Jawa Barat",gambar_wisata/23_Paskal_Shopping_Center,paskal shopping center dikenal paskal pusat perbelanjaan terletak kompleks paskal hyper square bandung luas nla bangunan terbagi mal paskal lantai binus university lantai hotel yello
mall,AEON Mall BSD,-6.3044091,106.6441572,"ÃON Mall, Jalan BSD Raya Utama, BSD City, Pagedangan, Kabupaten Tangerang, Banten, Jawa, 15345, Indonesia",Banten,Kabupaten Tangerang,"AEON Mall BSD, Kabupaten Tangerang, Banten",gambar_wisata/AEON_Mall_BSD,mall bsd city mall bsd pusat perbelanjaan terletak kawasan kota mandiri bsd city pagedangan kabupaten tangerang banten
mall,Balikpapan Plaza,-1.2781938,116.8398348,"The Plaza Balikpapan, Jalan Jenderal Sudirman, Klandasan Ilir, Balikpapan Kota, Balikpapan, Kalimantan Timur, Kalimantan, 76121, Indonesia",Kalimantan Timur,Balikpapan,"Balikpapan Plaza, Balikpapan, Kalimantan Timur",gambar_wisata/Balikpapan_Plaza,plaza balikpapan pusat perbelanjaan balikpapan didirikan plaza balikpapan mal balikpapan
mall,Bandung Indah Plaza,-6.9083381,107.6112548,"Bandung Indah Plaza, Jalan Sumatra, Citarum, Bandung Wetan, Kota Bandung, Jawa Barat, Jawa, 40117, Indonesia",Jawa Barat,Kota Bandung,"Bandung Indah Plaza, Kota Bandung, Jawa Barat",gambar_wisata/Bandung_Indah_Plaza,kota bandung bahasa sunda pegon hanzi translit bandung pelafalan bahasa indonesia ban kota kota provinsi provinsi jawa barat indonesia
mall,Central Park Mall,-6.1773182,106.7914969,"Central Park Mall, Kav.28, Madison Park Apartment Access, RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11470, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Central Park Mall, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Central_Park_Mall,australia nama resmi persemakmuran australia bahasa inggris commonwealth australia negara belahan bumi selatan daratan utama benua australia pulau tasmania pulau samudra hindia samudra pasifik negara negara bertetangga australia indonesia timor leste papua nugini utara kepulauan solomon vanuatu kaledonia timur laut selandia tenggara
mall,Cihampelas Walk,-6.8938203,107.6055658,"Cihampelas Walk (CiWalk), 160, Jalan Cihampelas, Cipaganti, Coblong, Kota Bandung, Jawa Barat, Jawa, 40131, Indonesia",Jawa Barat,Kota Bandung,"Cihampelas Walk, Kota Bandung, Jawa Barat",gambar_wisata/Cihampelas_Walk,cihampelas walk ciwalk salah pusat perbelanjaan mewah kecamatan coblong kota bandung jawa barat mall berdiri
mall,Denpasar Mall,-8.669055,115.217715,"Ramayana Department Store Robinson Mall Denpasar, 20, P.B. Sudirman, Dauh Puri Kelod, Denpasar Barat, Denpasar á¬¤á¬¾á¬¦á­á¬§á¬²á¬, Bali, Nusa Tenggara, 80210, Indonesia",Bali,Denpasar ,"Denpasar Mall, Denpasar á¬¤á¬¾á¬¦á­á¬§á¬²á¬, Bali",gambar_wisata/Denpasar_Mall,kota denpasar bahasa bali npasar kota pusat pemerintahan perekonomian provinsi bali indonesia denpasar kota terbesar kepulauan nusa tenggara kota terbesar wilayah indonesia timur kota makassar
mall,Discovery Shopping Mall,-8.7287042,115.1686537,"GM Discovery Shopping Mall Room, Jalan Kartika Plaza, Kuta, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Discovery Shopping Mall, Badung, Bali",gambar_wisata/Discovery_Shopping_Mall,discovery shopping mall salah pusat perbelanjaan kawasan kuta bali lokasi mal jalan kartika plaza dimana pertokoan restoran hotel
mall,Discovery Shopping Mall Bali,-8.7287042,115.1686537,"GM Discovery Shopping Mall Room, Jalan Kartika Plaza, Kuta, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Discovery Shopping Mall Bali, Badung, Bali",gambar_wisata/Discovery_Shopping_Mall_Bali,discovery shopping mall salah pusat perbelanjaan kawasan kuta bali lokasi mal jalan kartika plaza dimana pertokoan restoran hotel
mall,DP Mall Semarang,-6.9833201,110.4127632,"DP Mall Semarang, Jalan Simpang, RW 02, Sekayu, Semarang Tengah, Kota Semarang, Jawa Tengah, Jawa, 52041, Indonesia",Jawa Tengah,Kota Semarang,"DP Mall Semarang, Kota Semarang, Jawa Tengah",gambar_wisata/DP_Mall_Semarang,mall pusat perbelanjaan semarang jawa mall dibuka tanggal agustus pusat perbelanjaan jalan pemuda pasaraya sri ratu letak sebelah balaikota semarang lawang sewu
mall,Galaxy Mall Surabaya,-7.2764017,112.7804951,"Galaxy Mall, Jalan Dharma Husada Indah II, RW 09, Mulyorejo, Surabaya, Jawa Timur, Jawa, 60115, Indonesia",Jawa Timur,Surabaya,"Galaxy Mall Surabaya, Surabaya, Jawa Timur",gambar_wisata/Galaxy_Mall_Surabaya,pakuwon mall surabaya pakuwon mall disingkat bernama supermal pakuwon indah terkadang dikenal istilah supermal surabaya surabaya supermal pusat perbelanjaan terbesar indonesia luas penyewa pusat perbelanjaan berdampingan menyatu pusat pertokoan pakuwon trade center disingkat ptc pakuwon mall home pro
mall,Grand Galaxy Park,-6.2707863,106.9722183,"Grand Galaxy Park, No.1, Jalan Pulo Minas, Kampung Utan, Galaxy, Jakasetia, Bekasi, Jawa Barat, Jawa, 17147, Indonesia",Jawa Barat,Bekasi,"Grand Galaxy Park, Bekasi, Jawa Barat",gambar_wisata/Grand_Galaxy_Park,grand galaxy park disingkat ggp retail lantai kawasan perumahan grand galaxy city kota bekasi jawa barat akses mudah jakarta outer ring road jalan tol jakarta cikampek area outdoor unik alfresco dining area festival district function hall terletak lantai
mall,Grand Indonesia,-6.1957452,106.8215929,"Grand Indonesia Shopping Town, Jalan Teluk Betung, RW 07, Kebon Melati, Tanah Abang, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10230, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Grand Indonesia, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Grand_Indonesia,santika indonesia hotels resorts kelompok hotel lokal dibawah naungan grahawita santika anak unit bisnis kompas gramedia perusahaan didirikan tanggal agustus properti pertamanya bandung
mall,Grand Indonesia Mall,-6.1957452,106.8215929,"Grand Indonesia Shopping Town, Jalan Teluk Betung, RW 07, Kebon Melati, Tanah Abang, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10230, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Grand Indonesia Mall, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Grand_Indonesia_Mall,kota padang kota terbesar pantai barat pulau sumatra kota provinsi sumatera barat indonesia kota pintu gerbang barat indonesia samudra hindia
mall,Grand Mall Makassar,-5.0504787,119.5536309,"Grand Mall, Jalan Poros Makassar - Maros, RW 06 Baniaga Desa Taroada, RW 04 Dusun Padang Sessere, Maros, Kelurahan Hasanuddin, Sulawesi Selatan, Sulawesi, 90552, Indonesia",Sulawesi Selatan,Kelurahan Hasanuddin,"Grand Mall Makassar, Kelurahan Hasanuddin, Sulawesi Selatan",gambar_wisata/Grand_Mall_Makassar,bontoa lontara bugis transliterasi bonto lontara makassar transliterasi bontoa nama kelurahan wilayah kecamatan mandai kabupaten maros provinsi sulawesi selatan indonesia kelurahan bontoa berstatus kelurahan definitif tergolong kelurahan swasembada
mall,Hartono Mall Yogyakarta,-7.7608045,110.4034239,"Reddoorz Near Hartono Mall 3 Condongcatur, Jalan Kyai Haji Wahid Hasyim, Condongcatur, Depok, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55283, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Hartono Mall Yogyakarta, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Hartono_Mall_Yogyakarta,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
mall,Jogja City Mall,-7.7534032,110.3604711,"Jogja City Mall, Jalan Kutu Patran, Sinduadi, Mlati, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55291, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Jogja City Mall, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Jogja_City_Mall,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
mall,Kendari Plaza,-3.9805964,122.5105961,"Hotel Plaza Inn Kendari by Horison, Jalan Jenderal Ahmad Yani, Mandonga, Kendari, Sulawesi Tenggara, Sulawesi, 93117, Indonesia",Sulawesi Tenggara,Kendari,"Kendari Plaza, Kendari, Sulawesi Tenggara",gambar_wisata/Kendari_Plaza,lippo plaza kendari pusat perbelanjaan kendari sulawesi tenggara didirikan mal dikembangkan dimiliki lippo karawaci merek lippo malls
mall,Kendari Town Square,-3.9700124,122.520082,"Kendari Town Square, Jalan Saranani, Korumba, Kendari, Sulawesi Tenggara, Sulawesi, 93111, Indonesia",Sulawesi Tenggara,Kendari,"Kendari Town Square, Kendari, Sulawesi Tenggara",gambar_wisata/Kendari_Town_Square,lippo plaza kendari pusat perbelanjaan kendari sulawesi tenggara didirikan mal dikembangkan dimiliki lippo karawaci merek lippo malls
mall,Lippo Mall Kuta,-8.735344,115.166501,"Lippo Mall Kuta, Jalan Kartika Plaza, Kuta, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Lippo Mall Kuta, Badung, Bali",gambar_wisata/Lippo_Mall_Kuta,lippo mall puri salah salah pusat perbelanjaan kawasan puri indah kembangan jakarta barat resmi dibuka juni lippo mall puri kawasan pembangunan superblok the
mall,Living World Alam Sutera,-6.2448109,106.653052,"Living World Alam Sutera, Kav. 21, Jalan Alam Sutera Boulevard, Alam Sutera, Pakulonan, Serpong Utara, Tangerang Selatan, Banten, Jawa, 15325, Indonesia",Banten,Tangerang Selatan,"Living World Alam Sutera, Tangerang Selatan, Banten",gambar_wisata/Living_World_Alam_Sutera,living world alam sutera pusat perbelanjaan terletak kawasan perumahan alam sutera serpong tangerang selatan letaknya berdekatan rumah sakit emc alam sutera living world alam sutera satunya pusat perbelanjaan memposisikan konsep home living and eat tertainment center berlokasi jantung alam sutera serpong utara tangerang selatan
mall,Mal Taman Anggrek,-6.1775213,106.7928343,"IKEA, Jalan Tanjung Duren Timur II, RW 07, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11440, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Mal Taman Anggrek, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Mal_Taman_Anggrek,kota padang kota terbesar pantai barat pulau sumatra kota provinsi sumatera barat indonesia kota pintu gerbang barat indonesia samudra hindia
mall,Mall Ambon,-3.6707484,128.1986222,"MCM Malaku City Mall, Jalan Jenderal Sudirman, Hative Kecil, Ambon, Maluku, 97128, Indonesia",Maluku,Ambon,"Mall Ambon, Ambon, Maluku",gambar_wisata/Mall_Ambon,ambon plaza disingkat amplaz pusat perbelanjaan ambon terletak jalan sam ratulangi pelabuhan yos soedarso mal dibuka menjadikannya mal tertua ambon
mall,Mall Bali Galeria,-8.7230405,115.1842534,"Mall Bali Galeria, Under Pass Dewa Ruci, Kuta, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Mall Bali Galeria, Badung, Bali",gambar_wisata/Mall_Bali_Galeria,mal bali galeria disingkat mbg pusat perbelanjaan terletak kuta bali tepi simpang dewa ruci dikenal simpang siur mal didirikan salah mal hadir pulau dewata
mall,Mall Daya Makassar,-5.110583,119.5102471,"Daya Grand Square, Jalan Garuda, Daya, Biringkanaya, Makassar, Sulawesi Selatan, Sulawesi, 90615, Indonesia",Sulawesi Selatan,Makassar,"Mall Daya Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Mall_Daya_Makassar,kota makassar lontara makassar transliterasi kota mangkasara bernama ujung pandang nama benteng suku makassar kota provinsi sulawesi selatan indonesia kota dikenal resmi ujung pandang kota terbesar wilayah indonesia timur pusat kota terbesar ketujuh indonesia penduduk jakarta surabaya medan bandung semarang palembang
mall,Mall GTC Makassar,-5.1695829,119.3907241,"Mall GTC, Jalan Metro Tanjung Bunga, Tanjung Merdeka, Tamalate, Makassar, Sulawesi Selatan, Sulawesi, 90134, Indonesia",Sulawesi Selatan,Makassar,"Mall GTC Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Mall_GTC_Makassar,trans studio mall makassar disingkat tsm makassar pusat perbelanjaan taman hiburan terletak makassar sulawesi selatan tsm makassar properti corp mengusung konsep trans studio
mall,Mall Lembuswana Samarinda,-0.4751019,117.1472198,"Mall Lembuswana, Jalan Mayor Jenderal S. Parman, Gunung Kelua, Samarinda Ulu, Samarinda, Kalimantan Timur, Kalimantan, 75243, Indonesia",Kalimantan Timur,Samarinda,"Mall Lembuswana Samarinda, Samarinda, Kalimantan Timur",gambar_wisata/Mall_Lembuswana_Samarinda,big mall samarinda salah pusat perbelanjaan samarinda kalimantan timur terletak tepi sungai mahakam mal dibuka dibangun borneo inti graha dikelola tata optima property anak anak usaha govindo group
mall,Mall Mamuju,-2.669206,118.8917557,"Mamuju Town Square, Lorong Rawa Indah, Mamuju, Sulawesi Barat, Sulawesi, 91515, Indonesia",Sulawesi Barat,Mamuju,"Mall Mamuju, Mamuju, Sulawesi Barat",gambar_wisata/Mall_Mamuju,agora mall pusat perbelanjaan tanah abang jakarta pusat terletak jalan thamrin mal menempati lantai lantai podium autograph tower luminary tower gedung pencakar langit membentuk kawasan terpadu thamrin nine karya putragaya wahana
mall,Mall Mesra Samarinda,-0.5010971,117.1465089,"Mesra Indah Mall, Jalan Jamrud, Pasar Pagi, Samarinda Kota, Samarinda, Kalimantan Timur, Kalimantan, 75129, Indonesia",Kalimantan Timur,Samarinda,"Mall Mesra Samarinda, Samarinda, Kalimantan Timur",gambar_wisata/Mall_Mesra_Samarinda,big mall samarinda salah pusat perbelanjaan samarinda kalimantan timur terletak tepi sungai mahakam mal dibuka dibangun borneo inti graha dikelola tata optima property anak anak usaha govindo group
mall,Mall Plaza Balikpapan,-1.2781938,116.8398348,"The Plaza Balikpapan, Jalan Jenderal Sudirman, Klandasan Ilir, Balikpapan Kota, Balikpapan, Kalimantan Timur, Kalimantan, 76121, Indonesia",Kalimantan Timur,Balikpapan,"Mall Plaza Balikpapan, Balikpapan, Kalimantan Timur",gambar_wisata/Mall_Plaza_Balikpapan,plaza balikpapan pusat perbelanjaan balikpapan didirikan plaza balikpapan mal balikpapan
mall,Mall Ratu Indah,-5.1532849,119.4173215,"Mall Ratu Indah, Jalan Sam Ratulangi, Mamajang Luar, Mamajang, Makassar, Sulawesi Selatan, Sulawesi, 90131, Indonesia",Sulawesi Selatan,Makassar,"Mall Ratu Indah, Makassar, Sulawesi Selatan",gambar_wisata/Mall_Ratu_Indah,mal ratu indah disingkat mari pusat perbelanjaan makassar sulawesi selatan didirikan mal mencetak sejarah mal hadir makassar
